"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000208' target='_blank'>2021-01-15</a>,National League,GSHC,ZSC,home,Regular Season,Patrick Emond,Rikard Grönborg,OT,2,2.62,90.35,7.03,62.3,3,2,1,47,2,2,0,5,20,7.4,1,0,1,5,100,8,0,0,0,12,94.74,106.74,49,64,43.36,33,50,39.76,25,38,39.68,8,0,16,12,0,14,33,39,45.83,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000199' target='_blank'>2021-01-12</a>,National League,GSHC,HCAP,away,Regular Season,Patrick Emond,Luca Cereda,,0,0,40.69,59.31,60,0,2,-2,41.6,0,2,-2,6,0,6.9,0,0,0,7,100,11.5,0,0,0,0,95.24,95.24,53,66,44.54,40,51,43.96,31,42,42.47,9,0,13,9,0,15,19,34,35.85,0,9,4,0,5,138,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000098' target='_blank'>2021-01-10</a>,National League,GSHC,EHCB,away,Regular Season,Patrick Emond,Lars Leuenberger,,3,79.83,20.17,0,60,4,3,1,51.6,2,2,0,3,66.67,4,2,0,2,3,66.67,4.4,0,1,-1,13.33,91.67,105,43,64,40.19,33,46,41.77,30,36,45.45,3,0,10,9,1,18,36,24,60,0,4,0,0,0,8,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000194' target='_blank'>2021-01-08</a>,National League,GSHC,HCL,home,Regular Season,Patrick Emond,Serge Pelletier,,3,32.39,22.5,45.11,60,5,2,3,41.2,4,1,3,6,0,9,0,0,0,5,80,9.8,1,1,0,8.51,95,103.51,72,58,55.38,55,51,51.89,48,40,54.55,7,0,17,10,1,7,28,34,45.16,0,3,1,1,1,41,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000304' target='_blank'>2021-01-07</a>,National League,GSHC,HCL,home,Regular Season,Patrick Emond,Serge Pelletier,,3,64.83,23.14,12.03,60,7,3,4,55.9,5,2,3,3,66.67,4.1,2,0,2,1,0,0,0,1,-1,20,90.32,110.32,54,55,49.54,42,39,51.85,35,31,53.03,6,1,12,7,1,16,28,24,53.85,0,1,0,0,0,2,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000184' target='_blank'>2021-01-02</a>,National League,GSHC,SCRJ,away,Regular Season,Patrick Emond,Jeff Tomlinson,,3,91.25,8.75,0,60,6,0,6,47.8,3,0,3,5,60,4.5,3,0,3,5,100,7.7,0,0,0,15.38,100,115.38,64,70,47.76,46,45,50.55,39,39,50,7,0,18,5,1,25,34,30,53.12,0,5,0,1,0,20,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000189' target='_blank'>2020-12-30</a>,National League,GSHC,LHC,home,Regular Season,Patrick Emond,Craig MacTavish,,0,25.69,31.42,42.89,60,1,4,-3,33.2,0,3,-3,8,12.5,15.5,1,0,1,6,83.33,11.2,0,1,-1,2.63,92.5,95.13,64,61,51.2,43,45,48.86,38,41,48.1,5,0,21,4,0,16,20,25,44.44,0,5,1,0,1,35,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000176' target='_blank'>2020-12-23</a>,National League,GSHC,EHCB,home,Regular Season,Patrick Emond,Lars Leuenberger,,0,29.97,32.72,37.31,60,2,4,-2,49.3,1,2,-1,4,25,6.3,1,0,1,3,33.33,4.3,0,2,-2,8,86.67,94.67,51,50,50.5,32,37,46.38,25,30,45.45,6,1,19,6,1,13,23,24,48.94,0,3,0,0,0,6,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000076' target='_blank'>2020-12-08</a>,National League,GSHC,HCFG,home,Regular Season,Patrick Emond,Christian Dubé,SO,2,34.33,65.67,0,65,4,3,1,55.5,2,2,0,3,33.33,4.3,1,0,1,3,66.67,5.2,0,1,-1,8.11,92.11,100.21,60,59,50.42,45,47,48.91,37,38,49.33,8,0,15,7,2,12,24,24,50,0,4,0,0,0,8,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000142' target='_blank'>2020-12-06</a>,National League,GSHC,SCLT,away,Regular Season,Patrick Emond,Rikard Franzén,,0,0,8.92,91.08,60,0,4,-4,49,0,2,-2,4,0,8,0,1,-1,2,50,3,0,1,-1,0,85.71,85.71,93,38,70.99,59,31,65.56,46,22,67.65,13,0,34,9,0,7,25,30,45.45,0,2,0,0,0,4,0
