"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000133' target='_blank'>2021-11-02</a>,National League,SCRJ,HCAP,home,Regular Season,Stefan Hedlund,Luca Cereda,,3,40.69,41.19,18.11,60,4,1,3,46.9,4,1,3,4,0,7.6,0,0,0,3,100,5.6,0,0,0,10.34,96.15,106.5,51,53,49.04,39,35,52.7,30,26,53.57,7,2,12,9,0,18,27,19,58.7,0,3,0,0,0,6,4013
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000128' target='_blank'>2021-10-30</a>,National League,SCRJ,LHC,away,Regular Season,Stefan Hedlund,John Fust,,3,99.11,0.89,0,60,5,2,3,39.8,4,2,2,6,16.67,9.8,1,0,1,6,100,10.4,0,0,0,13.16,93.75,106.91,57,51,52.78,49,41,54.44,38,32,54.29,10,1,8,8,1,10,35,28,55.56,0,4,1,0,0,13,5672
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000122' target='_blank'>2021-10-29</a>,National League,SCRJ,HCD,home,Regular Season,Stefan Hedlund,Christian Wohlwend,,3,61.97,38.03,0,60,4,1,3,46,4,0,4,3,0,4.8,0,0,0,6,83.33,9.1,0,1,-1,12.5,97.37,109.87,42,56,42.86,32,45,41.56,25,38,39.68,7,0,10,5,2,11,38,24,61.29,0,8,0,0,0,16,5235
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000118' target='_blank'>2021-10-26</a>,National League,SCRJ,ZSC,away,Regular Season,Stefan Hedlund,Rikard Grönborg,SO,2,9.18,32.26,58.56,65,4,3,1,54,3,2,1,4,0,7,0,0,0,4,75,4,0,1,-1,10,90.62,100.62,57,77,42.54,46,64,41.82,30,32,48.39,15,1,11,30,2,13,22,23,48.89,0,4,0,0,0,8,7337
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000109' target='_blank'>2021-10-23</a>,National League,SCRJ,EHCB,away,Regular Season,Stefan Hedlund,Antti Törmänen,,0,1.86,56.47,41.67,60,2,4,-2,47.5,2,2,0,4,0,8,0,0,0,4,50,4.5,0,2,-2,5.56,88,93.56,63,53,54.31,39,38,50.65,36,26,58.06,2,1,24,10,2,15,24,28,46.15,0,4,0,0,0,8,5301
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000103' target='_blank'>2021-10-22</a>,National League,SCRJ,HCFG,home,Regular Season,Stefan Hedlund,Christian Dubé,,3,19.17,29.06,51.78,60,5,4,1,55.9,5,3,2,1,0,2,0,0,0,2,50,2.1,0,1,-1,26.32,84,110.32,44,39,53.01,29,35,45.31,19,25,43.18,10,0,15,10,0,4,25,31,44.64,0,2,0,0,0,4,3615
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000096' target='_blank'>2021-10-19</a>,National League,SCRJ,HCL,home,Regular Season,Stefan Hedlund,Chris McSorley,,0,0.78,60.89,38.33,60,1,3,-2,47.1,0,3,-3,4,25,6.8,1,0,1,3,100,6,0,0,0,4,90.48,94.48,46,45,50.55,36,30,54.55,25,22,53.19,11,0,10,8,0,15,29,20,59.18,0,3,0,0,0,6,3021
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000091' target='_blank'>2021-10-16</a>,National League,SCRJ,GSHC,away,Regular Season,Stefan Hedlund,Patrick Emond,,0,32.61,34.61,32.78,60,1,4,-3,46.1,0,3,-3,5,0,7,0,0,0,5,80,6.9,1,1,0,4.35,91.18,95.52,49,57,46.23,36,50,41.86,23,35,39.66,13,0,13,14,1,7,33,22,60,0,5,0,0,0,10,4752
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000087' target='_blank'>2021-10-15</a>,National League,SCRJ,ZSC,home,Regular Season,Stefan Hedlund,Rikard Grönborg,,3,21.19,78.81,0,60,3,1,2,48,3,1,2,2,0,7,0,0,0,1,100,5,0,0,0,6.45,97.22,103.67,57,60,48.72,42,46,47.73,32,36,47.06,9,1,15,10,0,14,26,28,48.15,0,1,1,0,1,27,4080
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000284' target='_blank'>2021-10-09</a>,National League,SCRJ,EVZ,away,Regular Season,Stefan Hedlund,Dan Tangnes,SO,1,39.85,60.15,0,65,2,3,-1,49.5,2,1,1,1,0,5,0,0,0,5,80,10.4,0,1,-1,5.26,95.24,100.5,50,70,41.67,45,51,46.88,38,42,47.5,6,1,5,9,0,19,33,30,52.38,0,4,1,0,0,13,6657
