Date,League,Team,Opp.,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2-1.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5
2022-02-23,National League,HCFG,LHC,Regular Season,Christian Dubé,John Fust,,3.0,90.39,9.61,0.0,60.0,6,3,3,46.6,6,2.0,4.0,3.0,0.0,7.9,0,0.0,0.0,3.0,66.67,5.5,0,1,-1,20.83,90.62,111.46,53.0,66,44.54,36,40.0,47.37,25,32,43.86,11.0,0.0,17.0,8,0,26.0,31,28,52.54,0,5,0,0,0.0,10.0,8889.0,20221105000234,1,1,1,1,0,0,0,9,1,1,1,1,1
2022-02-23,National League,SCRJ,HCL,Regular Season,Stefan Hedlund,Chris McSorley,,0.0,0.0,7.03,92.97,60.0,2,4,-2,50.9,1,4.0,-3.0,5.0,20.0,8.3,1,0.0,1.0,1.0,100.0,0.8,0,0,0,6.06,85.71,91.77,62.0,39,61.39,47,29.0,61.84,33,22,60.0,14.0,0.0,15.0,7,0,10.0,29,30,49.15,0,2,0,0,0.0,4.0,4021.0,20221105000236,-1,0,0,0,1,1,1,6,1,1,1,0,0
2022-02-25,National League,ZSC,HCD,Regular Season,Rikard Grönborg,Christian Wohlwend,,3.0,61.31,38.69,0.0,60.0,4,3,1,52.4,2,2.0,0.0,3.0,66.67,4.3,2,0.0,2.0,2.0,50.0,3.3,0,1,-1,12.9,89.29,102.19,54.0,54,50.0,45,39.0,53.57,31,28,52.54,11.0,3.0,9.0,11,0,15.0,30,28,51.72,0,3,1,0,1.0,31.0,9308.0,20221105000290,1,1,0,0,0,1,1,7,1,1,1,1,0
2022-02-25,National League,HCAP,LHC,Regular Season,Luca Cereda,John Fust,,0.0,0.0,11.42,88.58,60.0,3,5,-2,55.4,0,4.0,-4.0,5.0,60.0,4.3,3,0.0,3.0,1.0,0.0,0.2,0,1,-1,11.54,80.0,91.54,57.0,48,54.29,32,32.0,50.0,26,25,50.98,6.0,0.0,25.0,7,0,16.0,33,29,53.23,0,1,0,0,0.0,2.0,6112.0,20221105000285,-1,0,0,0,1,1,1,8,1,1,1,1,1
2022-02-25,National League,HCL,EVZ,Regular Season,Chris McSorley,Dan Tangnes,,0.0,59.61,34.81,5.58,60.0,2,3,-1,44.7,1,1.0,0.0,5.0,20.0,9.8,1,1.0,0.0,3.0,66.67,5.5,0,1,-1,5.0,88.46,93.46,65.0,50,56.52,47,35.0,57.32,40,26,60.61,6.0,1.0,18.0,7,2,15.0,31,37,45.59,0,3,0,0,0.0,6.0,4988.0,20221105000289,-1,0,0,0,0,1,1,5,1,1,0,0,0
2022-02-25,National League,HCFG,GSHC,Regular Season,Christian Dubé,Jan Cadieux,,3.0,38.17,11.53,50.31,60.0,5,3,2,48.6,3,2.0,1.0,4.0,50.0,2.5,2,0.0,2.0,5.0,80.0,8.9,0,1,-1,13.16,88.0,101.16,72.0,49,59.5,51,38.0,57.3,38,25,60.32,13.0,0.0,21.0,12,1,11.0,20,29,40.82,0,6,1,0,1.0,37.0,8934.0,20221105000288,1,1,1,0,0,0,1,8,1,1,1,1,1
2022-02-25,National League,EHCB,HCA,Regular Season,Antti Törmänen,Julien Vauclair,,3.0,46.67,53.33,0.0,60.0,3,0,3,37.9,2,0.0,2.0,5.0,20.0,20.1,1,0.0,1.0,1.0,100.0,2.0,0,0,0,8.57,100.0,108.57,69.0,37,65.09,55,26.0,67.9,35,16,68.63,18.0,2.0,14.0,8,2,11.0,30,20,60.0,0,2,0,0,0.0,4.0,6249.0,20221105000287,1,1,1,1,0,0,0,3,0,0,0,0,0
2022-02-25,National League,SCB,SCLT,Regular Season,Johan Lundskog,Yves Sarault,,3.0,66.19,33.81,0.0,60.0,3,1,2,45.6,3,1.0,2.0,3.0,0.0,4.4,0,0.0,0.0,5.0,100.0,10.0,0,0,0,11.11,96.67,107.78,52.0,64,44.83,41,49.0,45.56,27,30,47.37,14.0,0.0,11.0,19,0,15.0,32,22,59.26,0,5,0,0,0.0,10.0,15389.0,20221105000286,1,1,1,0,0,0,1,4,0,0,0,0,0
2022-02-26,National League,LHC,SCRJ,Regular Season,John Fust,Stefan Hedlund,,0.0,0.0,9.31,90.69,60.0,2,5,-3,42.8,2,5.0,-3.0,6.0,0.0,10.6,0,0.0,0.0,4.0,100.0,6.6,0,0,0,6.25,80.95,87.2,65.0,49,57.02,46,34.0,57.5,32,22,59.26,13.0,1.0,19.0,12,0,15.0,20,31,39.22,0,4,0,0,0.0,8.0,6215.0,20221105000294,-1,0,0,0,1,1,1,7,1,1,1,1,0
2022-02-26,National League,HCD,HCL,Regular Season,Christian Wohlwend,Chris McSorley,,3.0,50.56,38.64,10.81,60.0,3,1,2,47.6,1,1.0,0.0,4.0,0.0,6.2,0,0.0,0.0,4.0,100.0,6.2,2,0,2,9.38,97.83,107.2,55.0,83,39.86,44,60.0,42.31,32,46,41.03,12.0,0.0,11.0,14,0,23.0,31,32,49.21,0,4,0,0,0.0,8.0,5236.0,20221105000292,1,1,1,0,0,0,1,4,0,0,0,0,0
2022-02-26,National League,GSHC,SCB,Regular Season,Jan Cadieux,Johan Lundskog,,3.0,6.78,65.89,27.33,60.0,2,1,1,48.0,2,1.0,1.0,4.0,0.0,8.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,6.25,96.88,103.12,67.0,50,57.26,47,40.0,54.02,32,32,50.0,15.0,0.0,20.0,8,0,10.0,27,19,58.7,0,5,0,0,0.0,10.0,5622.0,20221105000293,1,1,0,0,0,1,1,3,0,0,0,0,0
2022-02-26,National League,HCA,ZSC,Regular Season,Julien Vauclair,Rikard Grönborg,,3.0,39.75,60.25,0.0,60.0,3,1,2,48.0,0,1.0,-1.0,6.0,50.0,8.0,3,0.0,3.0,2.0,100.0,4.0,0,0,0,10.53,97.06,107.59,45.0,79,36.29,31,56.0,35.63,20,34,37.04,10.0,1.0,14.0,22,0,23.0,25,28,47.17,0,2,0,0,0.0,4.0,3821.0,20221105000291,1,1,1,0,0,0,1,4,0,0,0,0,0
2022-02-26,National League,EVZ,HCAP,Regular Season,Dan Tangnes,Luca Cereda,,3.0,85.03,14.97,0.0,60.0,8,2,6,42.1,5,2.0,3.0,6.0,50.0,7.9,3,0.0,3.0,6.0,100.0,10.0,0,0,0,17.78,92.86,110.63,64.0,56,53.33,53,44.0,54.64,45,28,61.64,8.0,0.0,11.0,15,1,12.0,35,32,52.24,0,7,0,1,0.0,24.0,6842.0,20221105000296,1,1,1,1,0,0,0,10,1,1,1,1,1
2022-02-26,National League,SCLT,HCFG,Regular Season,Yves Sarault,Christian Dubé,,3.0,45.5,54.5,0.0,60.0,4,2,2,49.4,3,2.0,1.0,4.0,25.0,6.2,1,0.0,1.0,3.0,100.0,4.4,0,0,0,9.09,91.67,100.76,61.0,48,55.96,47,34.0,58.02,34,24,58.62,11.0,2.0,14.0,10,0,14.0,29,25,53.7,0,3,0,0,0.0,6.0,5117.0,20221105000295,1,1,1,0,0,0,1,6,1,1,1,0,0
2022-02-28,National League,SCB,HCA,Regular Season,Johan Lundskog,Julien Vauclair,,3.0,38.94,61.06,0.0,60.0,2,1,1,55.6,2,0.0,2.0,1.0,0.0,0.1,0,0.0,0.0,4.0,75.0,4.3,0,1,-1,4.0,95.24,99.24,84.0,46,64.62,65,32.0,67.01,50,21,70.42,15.0,0.0,19.0,11,0,14.0,24,33,42.11,0,4,0,0,0.0,8.0,12700.0,20221105000227,1,1,0,0,0,1,1,3,0,0,0,0,0
2022-03-01,National League,HCFG,EVZ,Regular Season,Christian Dubé,Dan Tangnes,,3.0,85.61,14.39,0.0,60.0,6,2,4,52.0,5,1.0,4.0,1.0,0.0,2.0,0,1.0,-1.0,3.0,100.0,6.0,1,0,1,16.67,92.86,109.52,53.0,57,48.18,40,39.0,50.63,31,28,52.54,9.0,0.0,13.0,11,0,18.0,23,30,43.4,0,3,0,0,0.0,6.0,8934.0,20221105000299,1,1,1,1,0,0,0,8,1,1,1,1,1
2022-03-01,National League,HCAP,GSHC,Regular Season,Luca Cereda,Jan Cadieux,,0.0,9.61,27.89,62.5,60.0,1,5,-4,44.6,1,2.0,-1.0,7.0,0.0,9.3,0,1.0,-1.0,6.0,66.67,6.1,0,2,-2,2.86,83.33,86.19,64.0,45,58.72,43,30.0,58.9,35,25,58.33,5.0,3.0,21.0,5,0,15.0,29,37,43.94,0,6,0,0,0.0,12.0,5287.0,20221105000297,-1,0,0,0,1,1,1,6,0,1,1,0,0
2022-03-01,National League,SCRJ,ZSC,Regular Season,Stefan Hedlund,Rikard Grönborg,,0.0,0.0,18.33,81.67,60.0,1,4,-3,47.7,1,3.0,-2.0,4.0,0.0,7.0,0,0.0,0.0,4.0,75.0,5.4,0,1,-1,2.94,88.89,91.83,80.0,50,61.54,47,45.0,51.09,34,28,54.84,12.0,1.0,33.0,15,2,5.0,23,39,37.1,0,4,0,0,0.0,8.0,4188.0,20221105000300,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-03-01,National League,SCB,EHCB,Regular Season,Johan Lundskog,Antti Törmänen,,0.0,0.0,6.25,93.75,60.0,2,5,-3,48.1,1,5.0,-4.0,3.0,0.0,5.9,0,0.0,0.0,3.0,100.0,6.0,1,0,1,8.7,80.77,89.46,47.0,56,45.63,30,42.0,41.67,23,26,46.94,7.0,0.0,17.0,15,1,14.0,24,19,55.81,0,3,0,0,0.0,6.0,13212.0,20221105000298,-1,0,0,0,1,1,1,7,1,1,1,1,0
2022-03-01,National League,HCL,HCA,Regular Season,Chris McSorley,Julien Vauclair,,3.0,67.5,32.5,0.0,60.0,5,1,4,50.5,4,1.0,3.0,4.0,25.0,6.1,1,0.0,1.0,2.0,100.0,3.4,0,0,0,10.0,94.12,104.12,90.0,38,70.31,71,26.0,73.2,50,17,74.63,20.0,1.0,19.0,9,0,12.0,35,15,70.0,0,2,0,0,0.0,4.0,4596.0,20221105000302,1,1,1,1,0,0,0,6,0,1,1,0,0
2022-03-01,National League,LHC,SCLT,Regular Season,John Fust,Yves Sarault,,3.0,78.69,21.31,0.0,60.0,8,2,6,49.6,6,2.0,4.0,5.0,40.0,7.6,2,0.0,2.0,2.0,100.0,2.8,0,0,0,26.67,93.75,120.42,63.0,54,53.85,43,43.0,50.0,30,32,48.39,12.0,1.0,20.0,11,0,11.0,28,28,50.0,0,2,0,0,0.0,4.0,4504.0,20221105000301,1,1,1,1,0,0,0,10,1,1,1,1,1
2022-03-02,National League,EVZ,HCFG,Regular Season,Dan Tangnes,Christian Dubé,,3.0,28.94,38.19,32.86,60.0,4,3,1,40.8,3,2.0,1.0,6.0,16.67,11.0,1,0.0,1.0,6.0,83.33,8.2,0,1,-1,13.33,88.89,102.22,56.0,48,53.85,42,36.0,53.85,30,27,52.63,11.0,1.0,14.0,9,0,12.0,25,38,39.68,0,5,0,0,0.0,10.0,6911.0,20221105000226,1,1,0,0,0,1,1,7,1,1,1,1,0
2022-03-02,National League,HCD,EHCB,Regular Season,Christian Wohlwend,Antti Törmänen,,3.0,70.89,29.11,0.0,60.0,3,2,1,39.7,3,2.0,1.0,6.0,0.0,11.9,0,0.0,0.0,5.0,100.0,8.4,0,0,0,8.57,91.3,99.88,54.0,50,51.92,41,36.0,53.25,35,23,60.34,6.0,0.0,13.0,13,0,14.0,33,32,50.77,0,6,0,0,0.0,12.0,4176.0,20221105000228,1,1,0,0,0,1,1,5,1,1,0,0,0
2022-03-03,National League,LHC,HCL,Regular Season,John Fust,Chris McSorley,,3.0,67.78,24.25,7.97,60.0,8,4,4,47.9,4,3.0,1.0,8.0,50.0,9.6,4,0.0,4.0,2.0,50.0,2.6,0,1,-1,18.6,84.0,102.6,65.0,42,60.75,56,28.0,66.67,43,25,63.24,13.0,0.0,9.0,3,0,14.0,34,32,51.52,0,4,1,0,1.0,33.0,6456.0,20221105000310,1,1,1,1,0,0,0,12,1,1,1,1,1
2022-03-04,National League,EHCB,LHC,Regular Season,Antti Törmänen,John Fust,,0.0,15.17,60.89,23.94,60.0,2,3,-1,51.7,2,2.0,0.0,5.0,0.0,7.3,0,1.0,-1.0,1.0,100.0,0.9,0,0,0,5.56,80.0,85.56,66.0,43,60.55,50,26.0,65.79,36,15,70.59,12.0,2.0,16.0,10,1,17.0,43,25,63.24,0,1,0,0,0.0,2.0,5130.0,20221105000305,-1,0,0,0,0,1,1,5,1,1,0,0,0
2022-03-04,National League,HCA,GSHC,Regular Season,Julien Vauclair,Jan Cadieux,OT,2.0,43.06,53.36,3.58,62.0,4,3,1,55.8,2,3.0,-1.0,4.0,50.0,3.9,2,0.0,2.0,2.0,100.0,2.2,0,0,0,16.67,94.0,110.67,39.0,84,31.71,28,62.0,31.11,24,50,32.43,4.0,0.0,11.0,11,1,22.0,22,37,37.29,0,2,0,0,0.0,4.0,3981.0,20221105000303,0,1,0,0,0,1,1,7,1,1,1,1,0
2022-03-04,National League,EVZ,HCD,Regular Season,Dan Tangnes,Christian Wohlwend,,3.0,82.28,17.72,0.0,60.0,7,2,5,49.2,3,2.0,1.0,7.0,57.14,8.8,4,0.0,4.0,1.0,100.0,2.0,0,0,0,26.92,94.12,121.04,54.0,55,49.54,41,47.0,46.59,26,34,43.33,15.0,0.0,13.0,11,2,8.0,36,25,59.02,0,1,0,0,0.0,2.0,7053.0,20221105000308,1,1,1,1,0,0,0,9,1,1,1,1,1
2022-03-05,National League,SCRJ,EHCB,Regular Season,Stefan Hedlund,Antti Törmänen,,3.0,85.22,14.78,0.0,60.0,3,1,2,49.1,1,0.0,1.0,8.0,25.0,6.9,2,0.0,2.0,4.0,75.0,4.0,0,1,-1,7.41,95.24,102.65,44.0,42,51.16,31,31.0,50.0,28,21,57.14,3.0,0.0,13.0,10,0,11.0,40,31,56.34,0,6,0,0,0.0,12.0,4132.0,20221105000311,1,1,1,0,0,0,1,4,0,0,0,0,0
2022-03-05,National League,SCLT,ZSC,Regular Season,Yves Sarault,Rikard Grönborg,,0.0,0.0,22.47,77.53,60.0,1,4,-3,50.5,1,3.0,-2.0,2.0,0.0,3.0,0,0.0,0.0,4.0,75.0,6.4,0,1,-1,3.33,92.59,95.93,55.0,60,47.83,44,42.0,51.16,30,29,50.85,12.0,2.0,11.0,12,1,18.0,26,22,54.17,0,6,0,0,0.0,12.0,4785.0,20221105000309,-1,0,0,0,1,1,1,5,0,1,0,0,0
2022-03-05,National League,HCAP,SCB,Regular Season,Luca Cereda,Johan Lundskog,SO,2.0,23.21,76.79,0.0,65.0,3,2,1,52.4,1,1.0,0.0,5.0,20.0,8.6,1,1.0,0.0,2.0,100.0,4.0,0,0,0,5.0,92.0,97.0,82.0,51,61.65,55,35.0,61.11,40,25,61.54,15.0,0.0,27.0,9,1,16.0,24,32,42.86,0,2,0,0,0.0,4.0,6211.0,20221105000314,0,1,0,0,0,1,1,5,1,1,0,0,0
2022-03-05,National League,HCL,HCFG,Regular Season,Chris McSorley,Christian Dubé,,3.0,77.36,22.64,0.0,60.0,5,2,3,54.0,5,2.0,3.0,2.0,0.0,4.0,0,0.0,0.0,3.0,100.0,2.0,0,0,0,12.82,92.86,105.68,72.0,55,56.69,52,38.0,57.78,39,28,58.21,12.0,1.0,20.0,10,0,17.0,43,31,58.11,0,3,0,0,0.0,6.0,5068.0,20221105000306,1,1,1,1,0,0,0,7,1,1,1,1,0
2022-03-05,National League,HCD,HCA,Regular Season,Christian Wohlwend,Julien Vauclair,,3.0,82.39,17.61,0.0,60.0,3,0,3,45.5,2,0.0,2.0,6.0,16.67,8.5,1,0.0,1.0,3.0,100.0,6.0,0,0,0,8.57,100.0,108.57,68.0,54,55.74,47,31.0,60.26,35,24,59.32,12.0,0.0,21.0,7,0,23.0,30,28,51.72,0,3,0,0,0.0,6.0,4656.0,20221105000313,1,1,1,1,0,0,0,3,0,0,0,0,0
2022-03-05,National League,GSHC,EVZ,Regular Season,Jan Cadieux,Dan Tangnes,,3.0,71.53,28.47,0.0,60.0,4,0,4,49.2,3,0.0,3.0,4.0,25.0,4.8,1,0.0,1.0,3.0,100.0,6.0,0,0,0,14.81,100.0,114.81,57.0,56,50.44,42,38.0,52.5,27,26,50.94,13.0,2.0,15.0,11,1,18.0,20,24,45.45,0,4,0,0,0.0,8.0,5201.0,20221105000312,1,1,1,1,0,0,0,4,0,0,0,0,0
2022-03-06,National League,SCB,SCRJ,Regular Season,Johan Lundskog,Stefan Hedlund,,0.0,0.0,10.25,89.75,60.0,2,4,-2,54.0,2,4.0,-2.0,2.0,0.0,4.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,5.56,94.59,100.15,54.0,66,45.0,44,53.0,45.36,36,39,48.0,8.0,0.0,10.0,14,0,13.0,20,31,39.22,0,1,0,0,0.0,2.0,13520.0,20221105000304,-1,0,0,0,1,1,1,6,1,1,1,0,0
2022-03-07,National League,LHC,EVZ,Regular Season,John Fust,Dan Tangnes,,3.0,96.86,3.14,0.0,60.0,4,0,4,47.0,2,0.0,2.0,6.0,33.33,11.0,2,0.0,2.0,1.0,100.0,2.0,0,0,0,10.53,100.0,110.53,59.0,52,53.15,46,37.0,55.42,38,28,57.58,7.0,1.0,13.0,9,0,15.0,19,34,35.85,0,1,0,0,0.0,2.0,5802.0,20221105000231,1,1,1,1,0,0,0,4,0,0,0,0,0
2022-03-08,National League,EHCB,HCD,Regular Season,Antti Törmänen,Christian Wohlwend,OT,1.0,31.17,49.46,19.37,63.7,2,3,-1,51.7,2,3.0,-1.0,2.0,0.0,4.0,0,0.0,0.0,4.0,100.0,8.0,0,0,0,8.0,90.0,98.0,53.0,56,48.62,37,40.0,48.05,25,30,45.45,12.0,0.0,16.0,9,1,16.0,21,27,43.75,0,4,0,0,0.0,8.0,5007.0,20221105000316,0,0,0,0,0,1,1,5,1,1,0,0,0
2022-03-08,National League,HCA,SCB,Regular Season,Julien Vauclair,Johan Lundskog,,0.0,0.0,40.08,59.92,60.0,1,3,-2,44.2,0,3.0,-3.0,4.0,25.0,7.8,1,0.0,1.0,4.0,100.0,8.0,0,0,0,7.14,91.43,98.57,51.0,72,41.46,31,54.0,36.47,14,35,28.57,17.0,0.0,20.0,17,2,18.0,25,38,39.68,0,5,0,0,0.0,10.0,3357.0,20221105000315,-1,0,0,0,1,1,1,4,0,0,0,0,0
2022-03-08,National League,ZSC,SCRJ,Regular Season,Rikard Grönborg,Stefan Hedlund,,3.0,82.92,17.08,0.0,60.0,5,0,5,50.0,4,0.0,4.0,1.0,0.0,2.0,0,0.0,0.0,4.0,100.0,8.0,1,0,1,20.0,100.0,120.0,46.0,50,47.92,39,36.0,52.0,25,30,45.45,12.0,2.0,7.0,5,1,14.0,28,33,45.9,0,4,0,0,0.0,8.0,7976.0,20221105000225,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-03-08,National League,GSHC,HCL,Regular Season,Jan Cadieux,Chris McSorley,,3.0,76.92,23.08,0.0,60.0,3,2,1,52.5,2,0.0,2.0,2.0,50.0,2.9,1,1.0,0.0,4.0,75.0,4.6,0,1,-1,11.54,95.0,106.54,50.0,74,40.32,38,48.0,44.19,26,40,39.39,12.0,0.0,12.0,7,1,26.0,30,21,58.82,0,4,0,0,0.0,8.0,5454.0,20221105000317,1,1,0,0,0,1,1,5,1,1,0,0,0
2022-03-08,National League,HCAP,HCFG,Regular Season,Luca Cereda,Christian Dubé,,3.0,7.14,92.86,0.0,60.0,2,1,1,46.2,2,0.0,2.0,3.0,0.0,4.6,0,0.0,0.0,5.0,80.0,9.3,0,1,-1,7.14,96.77,103.92,61.0,58,51.26,41,45.0,47.67,28,31,47.46,11.0,2.0,20.0,14,0,13.0,26,30,46.43,0,5,0,0,0.0,10.0,5670.0,20221105000239,1,1,0,0,0,1,1,3,0,0,0,0,0
2022-03-08,National League,EVZ,LHC,Regular Season,Dan Tangnes,John Fust,,0.0,0.0,2.42,97.58,60.0,0,3,-3,45.6,0,2.0,-2.0,8.0,0.0,8.8,0,0.0,0.0,5.0,80.0,5.6,0,1,-1,0.0,88.46,88.46,61.0,56,52.14,42,28.0,60.0,33,26,55.93,9.0,0.0,19.0,2,0,28.0,26,29,47.27,0,4,1,0,0.0,13.0,6433.0,20221105000320,-1,0,0,0,1,1,1,3,0,0,0,0,0
2022-03-09,National League,GSHC,HCA,Regular Season,Jan Cadieux,Frédéric Rothen,,3.0,99.28,0.72,0.0,60.0,4,1,3,49.7,3,1.0,2.0,5.0,20.0,8.8,1,0.0,1.0,1.0,100.0,1.5,0,0,0,5.36,94.12,99.47,99.0,27,78.57,82,22.0,78.85,57,17,77.03,25.0,0.0,17.0,4,1,5.0,32,24,57.14,0,1,0,0,0.0,2.0,4245.0,20221105000212,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-03-09,National League,SCB,HCAP,Regular Season,Johan Lundskog,Luca Cereda,,0.0,0.0,16.92,83.08,60.0,1,5,-4,47.1,1,4.0,-3.0,3.0,0.0,5.9,0,0.0,0.0,5.0,80.0,7.0,0,1,-1,5.26,87.88,93.14,43.0,62,40.95,28,49.0,36.36,19,34,35.85,9.0,0.0,15.0,15,0,13.0,28,26,51.85,0,5,0,0,0.0,10.0,13062.0,20221105000216,-1,0,0,0,1,1,1,6,0,1,1,0,0
2022-03-11,National League,HCL,SCRJ,Regular Season,Chris McSorley,Stefan Hedlund,,3.0,99.56,0.44,0.0,60.0,4,3,1,52.0,4,3.0,1.0,0.0,,0.0,0,0.0,0.0,4.0,100.0,8.0,0,0,0,16.67,94.64,111.31,36.0,101,26.28,31,71.0,30.39,24,56,30.0,6.0,1.0,5.0,15,0,30.0,25,34,42.37,0,4,0,0,0.0,8.0,5002.0,20221105000326,1,1,0,0,0,1,1,7,1,1,1,1,0
2022-03-11,National League,HCA,SCLT,Regular Season,Frédéric Rothen,Yves Sarault,,3.0,96.69,3.31,0.0,60.0,2,1,1,47.4,1,1.0,0.0,4.0,25.0,6.6,1,0.0,1.0,3.0,100.0,6.0,0,0,0,7.69,97.3,104.99,47.0,82,36.43,30,54.0,35.71,26,37,41.27,3.0,1.0,17.0,17,0,28.0,19,31,38.0,0,4,0,0,0.0,8.0,4412.0,20221105000322,1,1,0,0,0,1,1,3,0,0,0,0,0
2022-03-11,National League,LHC,HCFG,Regular Season,John Fust,Christian Dubé,,3.0,88.81,11.19,0.0,60.0,2,0,2,37.0,2,0.0,2.0,7.0,0.0,16.0,0,0.0,0.0,4.0,100.0,7.0,0,0,0,2.27,100.0,102.27,84.0,25,77.06,60,20.0,75.0,45,16,73.77,15.0,0.0,24.0,4,0,5.0,28,21,57.14,1,6,0,0,0.0,12.0,9600.0,20221105000325,1,1,1,0,0,0,1,2,0,0,0,0,0
2022-03-11,National League,HCAP,EHCB,Regular Season,Luca Cereda,Antti Törmänen,,3.0,79.28,20.72,0.0,60.0,2,1,1,45.9,2,0.0,2.0,4.0,0.0,6.3,0,0.0,0.0,4.0,75.0,7.8,0,1,-1,7.14,96.15,103.3,49.0,54,47.57,37,34.0,52.11,28,26,51.85,9.0,0.0,12.0,8,0,20.0,24,33,42.11,0,4,0,0,0.0,8.0,6222.0,20221105000321,1,1,0,0,0,1,1,3,0,0,0,0,0
2022-03-11,National League,SCB,ZSC,Regular Season,Johan Lundskog,Rikard Grönborg,OT,2.0,0.0,97.55,2.45,60.5,2,1,1,52.5,0,1.0,-1.0,3.0,66.67,4.1,2,0.0,2.0,2.0,100.0,4.0,0,0,0,7.14,96.0,103.14,51.0,58,46.79,38,39.0,49.35,28,25,52.83,10.0,0.0,13.0,13,1,19.0,22,35,38.6,0,2,0,0,0.0,4.0,13294.0,20221105000323,0,1,0,0,0,1,1,3,0,0,0,0,0
2022-03-12,National League,SCLT,HCD,Regular Season,Yves Sarault,Christian Wohlwend,,0.0,0.0,37.94,62.06,60.0,3,7,-4,51.4,2,5.0,-3.0,2.0,50.0,2.4,1,0.0,1.0,4.0,50.0,6.2,0,2,-2,7.14,74.07,81.22,68.0,56,54.84,52,44.0,54.17,42,27,60.87,10.0,0.0,16.0,16,1,12.0,33,34,49.25,0,4,0,0,0.0,8.0,5405.0,20221105000331,-1,0,0,0,1,1,1,10,1,1,1,1,1
2022-03-12,National League,HCFG,HCAP,Regular Season,Christian Dubé,Luca Cereda,,0.0,0.0,25.42,74.58,60.0,0,2,-2,46.0,0,0.0,0.0,6.0,0.0,11.0,0,1.0,-1.0,2.0,50.0,3.0,0,1,-1,0.0,94.12,94.12,78.0,41,65.55,47,33.0,58.75,30,18,62.5,16.0,1.0,31.0,15,0,8.0,24,21,53.33,0,3,0,0,0.0,6.0,8934.0,20221105000328,-1,0,0,0,1,1,1,2,0,0,0,0,0
2022-03-12,National League,SCRJ,HCA,Regular Season,Stefan Hedlund,Frédéric Rothen,,3.0,77.78,22.22,0.0,60.0,5,0,5,54.7,4,0.0,4.0,2.0,50.0,3.3,1,0.0,1.0,1.0,100.0,2.0,0,0,0,12.82,100.0,112.82,77.0,36,68.14,56,28.0,66.67,39,18,68.42,17.0,0.0,21.0,9,1,8.0,30,19,61.22,0,1,0,0,0.0,2.0,4004.0,20221105000330,1,1,1,1,0,0,0,5,0,1,0,0,0
2022-03-12,National League,ZSC,HCL,Regular Season,Rikard Grönborg,Chris McSorley,OT,2.0,30.5,38.33,31.18,63.6,5,4,1,48.6,4,3.0,1.0,7.0,14.29,9.9,1,0.0,1.0,3.0,66.67,5.1,0,1,-1,10.42,84.62,95.03,74.0,45,62.18,54,30.0,64.29,48,26,64.86,3.0,3.0,20.0,3,1,15.0,41,22,65.08,0,4,0,0,0.0,8.0,9050.0,20221105000332,0,1,0,0,0,1,1,9,1,1,1,1,1
2022-03-12,National League,EHCB,EVZ,Regular Season,Antti Törmänen,Dan Tangnes,OT,2.0,0.8,74.44,24.76,60.5,3,2,1,40.5,1,2.0,-1.0,4.0,50.0,8.1,2,0.0,2.0,6.0,100.0,12.0,0,0,0,8.11,95.0,103.11,67.0,60,52.76,49,49.0,50.0,37,40,48.05,12.0,0.0,18.0,9,0,11.0,23,35,39.66,0,9,0,1,0.0,28.0,5516.0,20221105000327,0,1,0,0,0,1,1,5,1,1,0,0,0
2022-03-12,National League,GSHC,LHC,Regular Season,Jan Cadieux,John Fust,SO,2.0,39.41,60.59,0.0,65.0,3,2,1,54.9,0,2.0,-2.0,3.0,66.67,5.0,2,0.0,2.0,3.0,100.0,5.2,0,0,0,6.06,93.94,100.0,66.0,56,54.1,50,42.0,54.35,33,33,50.0,17.0,0.0,16.0,9,0,14.0,30,21,58.82,0,4,0,0,0.0,8.0,7135.0,20221105000329,0,1,0,0,0,1,1,5,1,1,0,0,0
2022-03-14,National League,HCD,HCFG,Regular Season,Christian Wohlwend,Christian Dubé,,3.0,60.19,39.81,0.0,60.0,2,0,2,55.8,1,0.0,1.0,1.0,100.0,0.2,1,0.0,1.0,2.0,100.0,4.0,0,0,0,11.11,100.0,111.11,45.0,62,42.06,26,36.0,41.94,18,27,40.0,7.0,1.0,19.0,9,0,26.0,21,24,46.67,0,2,0,0,0.0,4.0,3896.0,20221105000336,1,1,1,0,0,0,1,2,0,0,0,0,0
