Date,League,Team,Opp.,Venue,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5,Team name,Season,GP,PTS_home,PTS/GP,TOI_home,Leading%_home,Tied%_home,Trailing%_home,GF_home,GA_home,G±_home,GF_,GA_,G_±,GF_/60,GA_/60,EQ TOI_home,EQ GF_home,EQ GA_home,EQ G±_home,EQ GF/60,EQ GA/60,PP TOI_home,PP OP_home,PP%_home,PP GF_home,PP GA_home,PP G±_home,PP GF/60,SH TOI_home,SH SI_home,PK%_home,SH GF_home,SH GA_home,SH G±_home,SH GA/60,GF EN,GA EN,GF SO,GA SO,SH%_home,SV%_home,PDO_home,CF_home,CF/60,CA_home,CA/60,CF%_home,FF_home,FF/60,FA_home,FA/60,FF%_home,SF_home,SF/60,SA_home,SA/60,SF%_home,Pace/60,SMF_home,SPF_home,SBF_home,SMA_home,SPA_home,SBA_home,FOW_home,FOL_home,FO%_home,# 0'_home,# 2'_home,# 5'_home,# 10'_home,# 20'_home,PIM_home,Spect. / GP,Spect. / GP - Home,Spect. / GP - Away,Team name_away,Team_away,Season_away,GP_away,PTS_away,PTS/GP_away,TOI_away,Leading%_away,Tied%_away,Trailing%_away,GF_away,GA_away,G±_away,GF__away,GA__away,G_±_away,GF_/60_away,GA_/60_away,EQ TOI_away,EQ GF_away,EQ GA_away,EQ G±_away,EQ GF/60_away,EQ GA/60_away,PP TOI_away,PP OP_away,PP%_away,PP GF_away,PP GA_away,PP G±_away,PP GF/60_away,SH TOI_away,SH SI_away,PK%_away,SH GF_away,SH GA_away,SH G±_away,SH GA/60_away,GF EN_away,GA EN_away,GF SO_away,GA SO_away,SH%_away,SV%_away,PDO_away,CF_away,CF/60_away,CA_away,CA/60_away,CF%_away,FF_away,FF/60_away,FA_away,FA/60_away,FF%_away,SF_away,SF/60_away,SA_away,SA/60_away,SF%_away,Pace/60_away,SMF_away,SPF_away,SBF_away,SMA_away,SPA_away,SBA_away,FOW_away,FOL_away,FO%_away,# 0'_away,# 2'_away,# 5'_away,# 10'_away,# 20'_away,PIM_away,Spect. / GP_away,Spect. / GP - Home_away,Spect. / GP - Away_away,attack_strength_home,defence_strength_home,attack_strength_away,defence_strength_away,attack_strength_diff,defence_strength_diff,exp_goals_home,exp_goals_away,shots_for_diff,shots_against_diff,pp_percentage_diff,pk_percentage_diff,goals_for_diff,goals_against_diff,pts_diff,leading_diff,trailing_diff,corsi_for_diff,corsi_against_diff,eq_goals_diff,win_r5_home,draw_r5_home,lose_r5_home,scored_avg_r5_home,conceded_avg_r5_home,win_r5_away,draw_r5_away,lose_r5_away,scored_avg_r5_away,conceded_avg_r5_away,h2h_win_ratio_home,h2h_draw_ratio_home,h2h_lose_ratio_home,h2h_scored_avg_home,h2h_conceded_avg_home
2018-11-13,National League,EHCB,SCLT,1,1,Antti Törmänen,Heinz Ehlers,SO,2,29.18,70.82,0.0,65.0,3,2,1,47.0,2,2,0,6,0.0,12.0,0,0,0,3,100.0,6.0,0,0,0,5.26,91.3,96.57,73,49,59.84,56,42,57.14,38,23,62.3,18,0,17,18,1,7,32,19,62.75,0,3,0,0,0,6,6302.0,20191105000105,0,1,0,0,1,1,5,1,1,0,0,0,EHC Biel-Bienne,2022/2023,52,101,1.94,3146.6,42.15,30.19,27.66,174,132,42,167,127,40,3.18,2.42,2636.2,136,100,36,3.1,2.28,251.6,158,22.15,35,1,34,8.35,258.9,172,82.56,1,30,-29,6.95,5,4,2,1,11.67,91.62,103.29,2720,51.87,2856,54.46,48.78,2004,38.21,2139,40.79,48.37,1436,27.38,1520,28.98,48.58,106.32,540,28,716,577,42,717,1368,1380,49.78,1,192,5,0,5,509,6462,5843,7081,SCL Tigers,SCLT,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,1.1425891181988743,0.8667917448405253,0.8142589118198875,1.0966228893058163,0.3283302063789868,-0.22983114446529096,3.669468898831001,2.0669649300043296,2.6400000000000006,-6.080000000000002,7.239999999999998,5.890000000000001,0.9100000000000001,-0.5300000000000002,0.79,12.719999999999999,-9.91,3.6599999999999966,-9.550000000000004,56.0,0.6,0.0,0.4,3.0,2.2,0.8,0.0,0.2,3.0,1.8,1.0,0.0,0.0,5.0,3.0
2018-11-13,National League,HCAP,HCL,1,1,Luca Cereda,Greg Ireland,SO,2,0.0,78.26,21.74,65.0,2,1,1,53.6,1,1,0,4,0.0,8.0,0,0,0,2,100.0,3.4,0,0,0,2.94,96.77,99.72,69,60,53.49,52,41,55.91,34,31,52.31,18,0,17,9,1,19,30,26,53.57,0,3,0,0,0,6,6118.0,20191105000103,0,1,0,0,1,1,3,0,0,0,0,0,HC Ambri-Piotta,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,HC Lugano,HCL,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,0.9915572232645403,1.0703564727954973,0.9652908067542215,1.0703564727954973,0.026266416510318802,0.0,3.10815052677154,3.0258154134795787,-3.950000000000003,3.009999999999998,5.789999999999999,5.299999999999997,0.15000000000000036,0.010000000000000231,-0.10999999999999988,-10.410000000000004,9.929999999999996,-3.4000000000000057,5.469999999999999,-15.0,0.2,0.4,0.4,2.6,3.6,0.2,0.0,0.8,1.6,3.4,0.0,0.0,1.0,2.0,6.0
2018-11-13,National League,LHC,SCRJ,1,1,Ville Peltonen,Jeff Tomlinson,,3,93.22,6.78,0.0,60.0,6,1,5,51.3,5,0,5,4,25.0,6.5,1,0,1,2,50.0,2.2,0,1,-1,14.63,95.83,110.47,72,47,60.5,61,32,65.59,41,24,63.08,19,1,11,7,1,15,25,31,44.64,0,2,0,1,0,14,6226.0,20191105000107,1,1,1,1,0,0,7,0,1,1,1,0,Lausanne HC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,SC Rapperswil-Jona Lakers,SCRJ,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,0.9127579737335835,1.050656660412758,1.201688555347092,0.873358348968105,-0.2889305816135085,0.17729831144465302,2.334554048203204,3.6975032472218214,3.979999999999997,2.9899999999999984,-6.470000000000002,-5.75,-0.7799999999999998,0.5299999999999998,-0.3999999999999999,-9.500000000000004,9.719999999999999,6.640000000000001,2.6300000000000026,-41.0,0.8,0.0,0.2,3.0,1.8,0.2,0.0,0.8,1.2,3.4,0.0,0.0,1.0,1.0,2.0
2018-11-15,National League,GSHC,HCL,0,1,Chris McSorley,Greg Ireland,,0,10.42,4.33,85.25,60.0,2,5,-3,38.4,1,3,-2,4,25.0,9.6,1,0,1,7,71.43,11.9,0,2,-2,5.71,90.32,96.04,57,57,50.0,42,45,48.28,35,33,51.47,7,0,15,12,0,12,33,27,55.0,0,10,0,1,0,30,6334.0,20191105000119,-1,0,0,0,1,1,7,1,1,1,1,0,Genève-Servette HC,2022/2023,52,101,1.94,3159.5,41.56,33.85,24.58,185,140,45,168,134,34,3.19,2.54,2605.5,129,97,32,2.97,2.23,258.5,167,28.14,47,4,43,10.91,295.5,178,79.21,6,37,-31,7.51,14,4,3,2,11.0,90.73,101.74,2825,53.65,2716,51.58,50.98,2093,39.75,1962,37.26,51.62,1541,29.26,1450,27.54,51.52,105.22,525,27,732,476,36,754,1456,1322,52.41,3,212,5,0,5,549,6613,6264,6962,HC Lugano,HCL,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,1.2148217636022514,0.9193245778611634,0.9652908067542215,1.0703564727954973,0.24953095684802984,-0.1510318949343339,3.8079989897532114,2.598859864338289,-4.050000000000001,-0.9700000000000024,11.370000000000001,3.9499999999999886,0.6400000000000001,-0.31999999999999984,0.56,3.789999999999999,-5.540000000000003,-5.6200000000000045,-2.280000000000001,33.0,0.4,0.0,0.6,3.0,3.4,0.4,0.2,0.4,2.6,2.2,1.0,0.0,0.0,3.0,0.0
2018-11-16,National League,HCD,LHC,1,1,Arno Del Curto,Ville Peltonen,,0,0.0,57.17,42.83,60.0,0,1,-1,50.0,0,1,-1,4,0.0,8.0,0,0,0,1,100.0,2.0,0,0,0,0.0,96.43,96.43,65,43,60.19,45,34,56.96,30,28,51.72,15,0,20,6,0,9,26,32,44.83,0,1,0,0,0,2,3201.0,20191105000110,-1,0,0,0,1,1,1,0,0,0,0,0,HC Davos,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,Lausanne HC,LHC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,0.9784240150093809,0.9061913696060038,0.9127579737335835,1.050656660412758,0.06566604127579745,-0.1444652908067543,3.0105354307980954,2.4223192379852794,-2.1899999999999977,-1.8599999999999994,5.390000000000001,12.489999999999995,0.17999999999999972,-0.54,0.22999999999999998,-2.5100000000000016,2.1499999999999986,-4.160000000000004,-1.740000000000002,-4.0,0.2,0.2,0.6,2.0,3.8,0.8,0.0,0.2,3.0,1.8,1.0,0.0,0.0,5.0,1.0
2018-11-16,National League,HCAP,SCB,0,1,Luca Cereda,Kari Jalonen,SO,2,0.0,76.49,23.51,65.0,3,2,1,53.0,2,2,0,1,0.0,2.0,0,0,0,5,100.0,10.0,0,0,0,11.76,94.59,106.36,39,70,35.78,27,50,35.06,17,37,31.48,10,0,12,11,2,20,21,36,36.84,0,6,0,0,0,12,16132.0,20191105000109,0,1,0,0,1,1,5,1,1,0,0,0,HC Ambri-Piotta,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,SC Bern,SCB,2022/2023,52,74,1.42,3172.3,32.06,34.24,33.7,150,158,-8,143,142,1,2.7,2.69,2633.8,108,108,0,2.46,2.46,302.2,187,21.39,40,7,33,7.94,236.2,155,75.48,2,38,-36,9.65,7,11,0,5,8.32,90.91,99.23,3148,59.54,2987,56.5,51.31,2298,43.46,2113,39.96,52.1,1726,32.65,1574,29.77,52.3,116.04,537,35,850,502,37,874,1354,1467,48.0,1,186,5,1,4,487,10706,14750,6662,0.9915572232645403,1.0703564727954973,0.9849906191369606,1.0375234521575984,0.0065666041275797005,0.032833020637898835,3.012808486073026,3.0875667484485496,-3.289999999999999,1.75,1.1699999999999982,5.079999999999998,0.0,0.18000000000000016,-0.1499999999999999,-4.700000000000003,6.349999999999994,-3.6700000000000017,2.8299999999999983,-16.0,0.2,0.4,0.4,2.6,3.6,0.6,0.2,0.2,3.6,1.4,0.0,0.0,1.0,1.0,6.0
2018-11-16,National League,EHCB,SCRJ,0,1,Antti Törmänen,Jeff Tomlinson,OT,1,0.0,70.04,29.96,63.1,4,5,-1,53.1,3,4,-1,3,33.33,4.0,1,0,1,5,80.0,6.0,0,1,-1,10.53,80.77,91.3,66,57,53.66,53,43,55.21,38,26,59.38,13,2,13,16,1,14,17,27,38.64,0,4,0,0,0,8,3624.0,20191105000112,0,0,0,0,1,1,9,1,1,1,1,1,EHC Biel-Bienne,2022/2023,52,101,1.94,3146.6,42.15,30.19,27.66,174,132,42,167,127,40,3.18,2.42,2636.2,136,100,36,3.1,2.28,251.6,158,22.15,35,1,34,8.35,258.9,172,82.56,1,30,-29,6.95,5,4,2,1,11.67,91.62,103.29,2720,51.87,2856,54.46,48.78,2004,38.21,2139,40.79,48.37,1436,27.38,1520,28.98,48.58,106.32,540,28,716,577,42,717,1368,1380,49.78,1,192,5,0,5,509,6462,5843,7081,SC Rapperswil-Jona Lakers,SCRJ,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,1.1425891181988743,0.8667917448405253,1.201688555347092,0.873358348968105,-0.05909943714821764,-0.0065666041275797005,2.9223913984701975,3.0504401789580027,-1.0400000000000027,1.6799999999999997,-0.8800000000000026,0.9099999999999966,-0.029999999999999805,0.04999999999999982,0.16999999999999993,1.3099999999999952,4.84,-2.6200000000000045,2.3400000000000034,-1.0,0.6,0.0,0.4,3.0,2.2,0.2,0.0,0.8,1.4,4.2,1.0,0.0,0.0,2.0,0.0
2018-11-16,National League,HCL,SCLT,0,1,Greg Ireland,Heinz Ehlers,SO,1,47.0,53.0,0.0,65.0,2,3,-1,50.6,2,1,1,2,0.0,4.0,0,0,0,7,85.71,10.4,0,1,-1,6.25,94.74,100.99,54,79,40.6,46,62,42.59,32,38,45.71,12,2,8,24,0,17,15,37,28.85,0,6,0,0,0,12,5813.0,20191105000113,0,0,0,0,1,1,5,1,1,0,0,0,HC Lugano,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,SCL Tigers,SCLT,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,0.9652908067542215,1.0703564727954973,0.8142589118198875,1.0966228893058163,0.151031894934334,-0.026266416510319024,3.1000685524606735,2.552388512050801,8.570000000000004,-6.550000000000001,1.8599999999999994,-1.4099999999999966,0.2799999999999998,-0.0900000000000003,0.22999999999999998,8.340000000000003,-7.449999999999999,11.060000000000002,-10.150000000000006,19.0,0.4,0.2,0.4,2.4,2.2,0.8,0.2,0.0,3.4,2.0,0.0,0.0,1.0,1.0,4.0
2018-11-16,National League,GSHC,EVZ,1,1,Chris McSorley,Dan Tangnes,,0,0.0,27.81,72.19,60.0,0,4,-4,46.8,0,3,-3,3,0.0,4.6,0,1,-1,5,100.0,8.6,0,0,0,0.0,88.57,88.57,48,53,47.52,37,42,46.84,29,35,45.31,7,1,11,7,0,11,36,16,69.23,0,6,0,1,0,22,5523.0,20191105000111,-1,0,0,0,1,1,4,0,0,0,0,0,Genève-Servette HC,2022/2023,52,101,1.94,3159.5,41.56,33.85,24.58,185,140,45,168,134,34,3.19,2.54,2605.5,129,97,32,2.97,2.23,258.5,167,28.14,47,4,43,10.91,295.5,178,79.21,6,37,-31,7.51,14,4,3,2,11.0,90.73,101.74,2825,53.65,2716,51.58,50.98,2093,39.75,1962,37.26,51.62,1541,29.26,1450,27.54,51.52,105.22,525,27,732,476,36,754,1456,1322,52.41,3,212,5,0,5,549,6613,6264,6962,EV Zug,EVZ,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,1.2148217636022514,0.9193245778611634,1.0834896810506567,1.0112570356472796,0.13133208255159468,-0.09193245778611625,3.5977413768220523,2.9170876028286914,-2.6099999999999994,1.6799999999999997,1.9100000000000001,6.47999999999999,0.2799999999999998,-0.18000000000000016,0.3599999999999999,12.8,-12.950000000000003,-8.700000000000003,2.789999999999999,30.0,0.4,0.0,0.6,3.0,3.4,0.6,0.0,0.4,2.8,2.6,0.0,0.0,1.0,1.0,5.0
2018-11-17,National League,HCD,EHCB,0,1,Arno Del Curto,Antti Törmänen,,3,40.56,31.64,27.81,60.0,7,2,5,37.8,5,1,4,6,33.33,10.3,2,0,2,6,83.33,11.8,0,1,-1,24.0,95.0,119.0,40,68,37.04,34,57,37.36,26,40,39.39,8,0,6,15,2,11,19,37,33.93,0,6,1,0,1,37,6250.0,20191105000116,1,1,1,1,0,0,9,1,1,1,1,1,HC Davos,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,EHC Biel-Bienne,EHCB,2022/2023,52,101,1.94,3146.6,42.15,30.19,27.66,174,132,42,167,127,40,3.18,2.42,2636.2,136,100,36,3.1,2.28,251.6,158,22.15,35,1,34,8.35,258.9,172,82.56,1,30,-29,6.95,5,4,2,1,11.67,91.62,103.29,2720,51.87,2856,54.46,48.78,2004,38.21,2139,40.79,48.37,1436,27.38,1520,28.98,48.58,106.32,540,28,716,577,42,717,1368,1380,49.78,1,192,5,0,5,509,6462,5843,7081,0.9784240150093809,0.9061913696060038,1.1425891181988743,0.8667917448405253,-0.1641651031894934,0.039399624765478425,2.4836917304084283,3.0322557367585508,2.830000000000002,-0.5500000000000007,-0.1999999999999993,5.829999999999998,-0.5700000000000003,-0.06000000000000005,-0.33999999999999986,-13.32,7.029999999999998,5.100000000000001,-1.4500000000000028,-44.0,0.2,0.2,0.6,2.0,3.8,0.6,0.0,0.4,3.0,2.2,0.0,0.0,1.0,3.0,7.0
2018-11-17,National League,EVZ,SCRJ,1,1,Dan Tangnes,Jeff Tomlinson,,3,85.89,14.11,0.0,60.0,7,2,5,45.2,3,1,2,6,66.67,6.3,4,0,4,5,80.0,8.4,0,1,-1,14.89,90.48,105.37,76,44,63.33,60,35,63.16,47,21,69.12,13,0,16,14,0,9,37,30,55.22,0,5,0,1,0,20,7126.0,20191105000120,1,1,1,1,0,0,9,1,1,1,1,1,EV Zug,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,SC Rapperswil-Jona Lakers,SCRJ,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,1.0834896810506567,1.0112570356472796,1.201688555347092,0.873358348968105,-0.11819887429643527,0.1378986866791746,2.7712332226872562,3.5588468754510036,3.4499999999999993,-1.4400000000000013,3.1999999999999993,-8.920000000000002,-0.2999999999999998,0.3500000000000001,-0.18999999999999995,-12.080000000000002,14.71,7.859999999999999,-3.3299999999999983,-35.0,0.8,0.0,0.2,3.4,1.6,0.2,0.2,0.6,2.4,3.8,1.0,0.0,0.0,4.0,1.0
2018-11-17,National League,SCLT,HCFG,0,1,Heinz Ehlers,Mark French,,0,0.0,32.75,67.25,60.0,3,10,-7,49.2,2,7,-5,5,20.0,3.0,1,0,1,9,66.67,7.8,0,3,-3,10.71,70.59,81.3,61,57,51.69,51,41,55.43,28,34,45.16,23,0,10,7,0,16,26,35,42.62,0,11,0,0,0,22,6500.0,20191105000117,-1,0,0,0,1,1,13,1,1,1,1,1,SCL Tigers,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,HC Fribourg-Gottéron,HCFG,2022/2023,52,81,1.56,3161.8,38.38,31.6,30.02,155,136,19,145,122,23,2.75,2.32,2642.5,102,95,7,2.32,2.16,296.4,190,26.84,51,3,48,10.33,222.9,133,75.19,1,33,-32,8.88,9,9,1,5,8.78,90.7,99.48,3052,57.92,2702,51.27,53.04,2256,42.81,1874,35.56,54.62,1661,31.52,1321,25.07,55.7,109.19,549,46,796,523,30,828,1429,1380,50.87,1,149,3,0,2,353,8021,8922,7119,0.8142589118198875,1.0966228893058163,1.0178236397748595,0.8930581613508444,-0.20356472795497194,0.20356472795497194,2.1296002309135518,3.2687797662000295,-6.780000000000001,9.990000000000002,-11.93,1.480000000000004,-0.48,0.6300000000000003,-0.41000000000000014,-8.950000000000003,7.550000000000001,-9.71,12.740000000000002,-27.0,0.6,0.4,0.0,3.4,2.2,0.6,0.0,0.4,2.8,2.0,0.0,0.0,1.0,0.0,2.0
2018-11-17,National League,HCAP,ZSC,1,1,Luca Cereda,Serge Aubin,,0,0.0,15.25,84.75,60.0,2,5,-3,46.6,0,4,-4,4,50.0,5.8,2,0,2,4,75.0,7.6,0,1,-1,7.69,84.38,92.07,47,57,45.19,32,45,41.56,26,32,44.83,6,0,15,13,0,12,28,29,49.12,0,7,0,0,0,14,5603.0,20191105000115,-1,0,0,0,1,1,7,1,1,1,1,0,HC Ambri-Piotta,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,ZSC Lions,ZSC,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,0.9915572232645403,1.0703564727954973,0.9849906191369606,0.8076923076923077,0.0065666041275797005,0.2626641651031896,2.3454142011834316,3.0875667484485496,-1.4699999999999989,2.039999999999999,0.33999999999999986,0.5600000000000023,0.08000000000000007,0.5700000000000003,-0.41999999999999993,-7.5,13.289999999999996,-1.740000000000002,4.32,-36.0,0.2,0.4,0.4,2.6,3.6,0.4,0.2,0.4,2.8,2.4,0.0,1.0,0.0,3.0,4.0
