"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000144' target='_blank'>2022-11-05</a>,National League,HCAP,SCRJ,away,Regular Season,Luca Cereda,Stefan Hedlund,,0,0,9.42,90.58,60,0,4,-4,45.6,0,4,-4,2,0,7,0,0,0,4,100,7.4,0,0,0,0,90.32,90.32,68,57,54.4,48,42,53.33,40,32,55.56,8,0,20,9,1,15,31,31,50,0,4,0,0,0,8,5443
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000134' target='_blank'>2022-11-04</a>,National League,HCAP,EVZ,home,Regular Season,Luca Cereda,Dan Tangnes,,0,8.25,25.53,66.22,60,3,7,-4,52.1,2,4,-2,1,100,0.2,1,0,1,7,57.14,7.8,0,3,-3,13.04,78.79,91.83,45,61,42.45,29,41,41.43,23,33,41.07,6,0,16,7,1,20,33,30,52.38,0,7,0,0,0,14,6652
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000131' target='_blank'>2022-11-01</a>,National League,HCAP,HCL,away,Regular Season,Luca Cereda,Luca Gianinazzi,,0,0,32.08,67.92,60,2,3,-1,54,2,3,-1,1,0,2,0,0,0,2,100,4,0,0,0,7.41,91.43,98.84,59,71,45.38,37,57,39.36,27,35,43.55,8,2,22,22,0,14,28,26,51.85,0,3,0,0,0,6,6733
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000124' target='_blank'>2022-10-29</a>,National League,HCAP,GSHC,away,Regular Season,Luca Cereda,Jan Cadieux,,0,0,21.69,78.31,60,1,4,-3,45.4,1,1,0,4,0,4.3,0,0,0,8,62.5,10.3,0,3,-3,3.57,84,87.57,48,49,49.48,38,36,51.35,28,25,52.83,10,0,10,10,1,13,34,29,53.97,0,7,0,0,0,14,6549
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000113' target='_blank'>2022-10-28</a>,National League,HCAP,HCA,home,Regular Season,Luca Cereda,Filip Pesan,,0,19.5,12.53,67.97,60,3,5,-2,56,3,5,-2,1,0,2,0,0,0,1,100,2,0,0,0,6.82,83.33,90.15,82,47,63.57,58,31,65.17,44,25,63.77,14,0,24,5,1,16,31,30,50.82,0,3,0,0,0,6,6304
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000108' target='_blank'>2022-10-25</a>,National League,HCAP,HCD,away,Regular Season,Luca Cereda,Christian Wohlwend,,0,0,51.19,48.81,60,1,3,-2,49.1,1,3,-2,3,0,4.9,0,0,0,3,100,6,0,0,0,3.23,92.59,95.82,71,63,52.99,48,43,52.75,31,28,52.54,17,0,23,12,3,20,23,35,39.66,1,3,0,0,0,6,3503
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000099' target='_blank'>2022-10-22</a>,National League,HCAP,SCB,away,Regular Season,Luca Cereda,Johan Lundskog,OT,1,0,58.99,41.01,61.5,3,4,-1,55.5,3,4,-1,1,0,2,0,0,0,2,100,4,0,0,0,9.38,92,101.38,56,72,43.75,38,55,40.86,32,50,39.02,6,0,18,5,0,17,33,34,49.25,0,4,0,0,0,8,14825
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000093' target='_blank'>2022-10-21</a>,National League,HCAP,HCFG,home,Regular Season,Luca Cereda,Christian Dubé,,0,42.25,18.58,39.17,60,1,2,-1,53,1,0,1,2,0,4,0,1,-1,2,50,3,0,1,-1,3.45,92,95.45,50,47,51.55,36,35,50.7,29,25,53.7,6,1,14,10,0,12,26,28,48.15,0,2,0,0,0,4,6447
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000089' target='_blank'>2022-10-18</a>,National League,HCAP,LHC,away,Regular Season,Luca Cereda,John Fust,OT,2,0,51.28,48.72,61.9,2,1,1,52.5,2,0,2,3,0,6,0,0,0,2,50,3.4,0,1,-1,5.88,97.14,103.03,62,69,47.33,45,48,48.39,34,35,49.28,9,2,17,12,1,21,25,27,48.08,0,2,0,0,0,4,6204
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000072' target='_blank'>2022-10-16</a>,National League,HCAP,EHCB,away,Regular Season,Luca Cereda,Antti Törmänen,,0,0,21.39,78.61,60,1,5,-4,45.3,1,4,-3,4,0,6.6,0,0,0,5,80,8.1,0,1,-1,3.57,84.38,87.95,57,64,47.11,38,50,43.18,28,32,46.67,9,1,19,18,0,14,26,34,43.33,0,5,1,0,2,55,5121
