"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000043' target='_blank'>2022-09-30</a>,National League,HCA,ZSC,home,Regular Season,Filip Pesan,Rikard Grönborg,,0,0,51.64,48.36,60,0,4,-4,48.4,0,3,-3,3,0,6,0,0,0,3,66.67,5.6,0,1,-1,0,85.19,85.19,48,51,48.48,35,35,50,27,27,50,8,0,13,8,0,16,30,28,51.72,0,3,0,0,0,6,4058
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000036' target='_blank'>2022-09-27</a>,National League,HCA,SCB,home,Regular Season,Filip Pesan,Johan Lundskog,OT,2,0,49.69,50.31,64.1,3,2,1,49.6,1,1,0,5,40,5,2,0,2,6,83.33,9.4,0,1,-1,12,96.15,108.15,47,92,33.81,35,72,32.71,25,52,32.47,10,0,12,19,1,20,31,33,48.44,0,9,0,0,0,18,3628
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000035' target='_blank'>2022-09-24</a>,National League,HCA,EVZ,away,Regular Season,Filip Pesan,Dan Tangnes,,0,34.39,39.42,26.19,60,3,4,-1,50.1,3,3,0,2,0,4,0,0,0,3,66.67,5.9,0,1,-1,13.04,87.88,100.92,40,75,34.78,31,48,39.24,23,33,41.07,8,0,9,13,2,27,25,28,47.17,0,4,0,0,0,8,6821
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000022' target='_blank'>2022-09-23</a>,National League,HCA,HCAP,home,Regular Season,Filip Pesan,Luca Cereda,OT,1,0,34.1,65.9,61.7,4,5,-1,47.2,2,5,-3,4,50,6.5,2,0,2,4,100,8,0,0,0,10.81,85.29,96.1,72,75,48.98,51,55,48.11,37,34,52.11,14,0,21,20,1,20,29,31,48.33,0,4,0,0,0,8,4386
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000020' target='_blank'>2022-09-20</a>,National League,HCA,SCLT,away,Regular Season,Filip Pesan,Thierry Paterlini,,3,57.97,42.03,0,60,4,1,3,50.8,4,1,3,3,0,4.6,0,0,0,3,100,4.6,0,0,0,14.81,97.37,112.18,47,61,43.52,37,49,43.02,27,38,41.54,10,0,10,10,1,12,28,27,50.91,0,3,0,0,0,6,4091
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000008' target='_blank'>2022-09-17</a>,National League,HCA,HCFG,home,Regular Season,Filip Pesan,Christian Dubé,,3,67.75,32.25,0,60,4,2,2,47.3,3,1,2,3,33.33,4.5,1,0,1,5,80,8.2,0,1,-1,15.79,96.15,111.94,41,82,33.33,33,71,31.73,20,52,27.78,13,0,8,19,0,11,34,31,52.31,0,7,0,0,0,14,4259
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000006' target='_blank'>2022-09-16</a>,National League,HCA,HCL,away,Regular Season,Filip Pesan,Chris McSorley,,0,0,7.47,92.53,60,0,1,-1,49.3,0,1,-1,3,0,6,0,0,0,3,100,4.7,0,0,0,0,97.22,97.22,35,55,38.89,23,48,32.39,16,36,30.77,7,0,12,11,1,7,23,17,57.5,0,3,0,0,0,6,5069
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000330' target='_blank'>2022-03-12</a>,National League,HCA,SCRJ,away,Regular Season,Frédéric Rothen,Stefan Hedlund,,0,0,22.22,77.78,60,0,5,-5,54.7,0,4,-4,1,0,2,0,0,0,2,50,3.3,0,1,-1,0,87.18,87.18,36,77,31.86,28,56,33.33,18,39,31.58,9,1,8,17,0,21,19,30,38.78,0,2,0,0,0,4,4004
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000322' target='_blank'>2022-03-11</a>,National League,HCA,SCLT,home,Regular Season,Frédéric Rothen,Yves Sarault,,3,96.69,3.31,0,60,2,1,1,47.4,1,1,0,4,25,6.6,1,0,1,3,100,6,0,0,0,7.69,97.3,104.99,47,82,36.43,30,54,35.71,26,37,41.27,3,1,17,17,0,28,19,31,38,0,4,0,0,0,8,4412
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000212' target='_blank'>2022-03-09</a>,National League,HCA,GSHC,away,Regular Season,Frédéric Rothen,Jan Cadieux,,0,0,0.72,99.28,60,1,4,-3,49.7,1,3,-2,1,0,1.5,0,0,0,5,80,8.8,0,1,-1,5.88,94.64,100.53,27,99,21.43,22,82,21.15,17,57,22.97,4,1,5,25,0,17,24,32,42.86,0,5,0,0,0,10,4245
