"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000157' target='_blank'>2021-11-20</a>,National League,HCFG,HCD,away,Regular Season,Christian Dubé,Christian Wohlwend,,3,86.25,13.75,0,60,2,0,2,52.5,2,0,2,0,,0,0,0,0,4,100,7.5,0,0,0,7.69,100,107.69,55,92,37.41,37,63,37,26,45,36.62,11,0,18,17,1,29,31,29,51.67,0,4,0,0,0,8,5278
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000150' target='_blank'>2021-11-19</a>,National League,HCFG,SCLT,home,Regular Season,Christian Dubé,Jason O'Leary,,3,47.81,30.56,21.64,60,4,3,1,47.4,3,1,2,4,25,6.8,1,0,1,4,50,5.8,0,2,-2,12.12,87.5,99.62,48,54,47.06,44,35,55.7,33,24,57.89,11,0,4,11,0,19,21,28,42.86,0,4,0,0,0,8,8895
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000140' target='_blank'>2021-11-05</a>,National League,HCFG,GSHC,home,Regular Season,Christian Dubé,Patrick Emond,,3,63.14,36.86,0,60,3,1,2,49,2,1,1,4,25,7,1,0,1,2,100,4,0,0,0,11.11,96.3,107.41,52,43,54.74,39,30,56.52,27,27,50,12,0,13,3,0,13,22,26,45.83,0,3,0,0,0,6,8902
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000134' target='_blank'>2021-11-02</a>,National League,HCFG,LHC,away,Regular Season,Christian Dubé,John Fust,,0,25.47,13.69,60.83,60,3,6,-3,54.5,2,4,-2,1,100,0.2,1,0,1,3,33.33,5.2,0,2,-2,13.64,86.11,99.75,43,66,39.45,28,44,38.89,22,37,37.29,6,0,15,7,0,22,23,29,44.23,0,3,0,0,0,6,6236
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000127' target='_blank'>2021-10-30</a>,National League,HCFG,EVZ,home,Regular Season,Christian Dubé,Dan Tangnes,OT,1,61.96,38.04,0,61,4,5,-1,57.9,3,4,-1,1,100,0.8,1,0,1,2,50,2.3,0,1,-1,13.79,82.76,96.55,51,58,46.79,40,41,49.38,29,29,50,9,2,11,12,0,17,22,26,45.83,0,3,0,0,0,6,8803
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000115' target='_blank'>2021-10-26</a>,National League,HCFG,EHCB,home,Regular Season,Christian Dubé,Antti Törmänen,,0,0,12.17,87.83,60,0,1,-1,48,0,1,-1,2,0,4,0,0,0,4,100,8,0,0,0,0,96.77,96.77,48,60,44.44,30,46,39.47,22,31,41.51,8,0,18,15,0,14,21,26,44.68,0,5,0,0,0,10,8788
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000110' target='_blank'>2021-10-23</a>,National League,HCFG,HCAP,home,Regular Season,Christian Dubé,Luca Cereda,,3,86.64,13.36,0,60,3,1,2,52.5,1,1,0,3,66.67,3.5,2,0,2,4,100,4,0,0,0,11.11,96.15,107.26,47,48,49.47,34,37,47.89,27,26,50.94,7,0,13,11,0,11,26,32,44.83,0,3,0,0,0,6,8934
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000103' target='_blank'>2021-10-22</a>,National League,HCFG,SCRJ,away,Regular Season,Christian Dubé,Stefan Hedlund,,0,51.78,29.06,19.17,60,4,5,-1,55.9,3,5,-2,2,50,2.1,1,0,1,1,100,2,0,0,0,16,73.68,89.68,39,44,46.99,35,29,54.69,25,19,56.82,10,0,4,10,0,15,31,25,55.36,0,1,0,0,0,2,3615
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000097' target='_blank'>2021-10-19</a>,National League,HCFG,SCB,home,Regular Season,Christian Dubé,Johan Lundskog,,3,11.94,31.14,56.92,60,5,3,2,43.9,5,1,4,5,0,9,0,0,0,3,33.33,7.1,0,2,-2,9.76,82.35,92.11,87,38,69.6,57,24,70.37,42,17,71.19,14,1,30,7,0,14,35,26,57.38,0,7,1,0,1,39,8934
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000089' target='_blank'>2021-10-16</a>,National League,HCFG,HCA,away,Regular Season,Christian Dubé,Gary Sheehan,,3,80.06,19.94,0,60,5,0,5,45.3,5,0,5,4,0,6.7,0,0,0,4,100,8,0,0,0,15.62,100,115.62,58,36,61.7,45,27,62.5,32,22,59.26,13,0,13,3,2,9,28,23,54.9,0,4,0,0,0,8,4005
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000086' target='_blank'>2021-10-15</a>,National League,HCFG,GSHC,home,Regular Season,Christian Dubé,Patrick Emond,,3,76.17,23.83,0,60,2,0,2,46.9,2,0,2,3,0,5.6,0,0,0,4,100,7.6,0,0,0,8,100,108,51,63,44.74,34,48,41.46,25,33,43.1,9,0,17,15,0,15,19,27,41.3,0,6,0,0,0,12,7864
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000081' target='_blank'>2021-10-09</a>,National League,HCFG,LHC,away,Regular Season,Christian Dubé,John Fust,,3,51.94,48.06,0,60,3,1,2,48.9,1,0,1,2,100,2.8,2,0,2,5,80,8.2,0,1,-1,12.5,96.67,109.17,43,62,40.95,33,38,46.48,24,30,44.44,8,1,10,7,1,24,24,30,44.44,0,6,0,0,0,12,7329
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000076' target='_blank'>2021-10-08</a>,National League,HCFG,HCA,home,Regular Season,Christian Dubé,Gary Sheehan,,3,37.39,58.11,4.5,60,4,1,3,54,4,1,3,2,0,4,0,0,0,1,100,2,0,0,0,7.89,96.67,104.56,87,55,61.27,52,43,54.74,39,30,56.52,13,0,35,11,2,12,31,28,52.54,0,2,0,0,0,4,8079
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000069' target='_blank'>2021-10-02</a>,National League,HCFG,HCD,home,Regular Season,Christian Dubé,Christian Wohlwend,,3,97.58,2.42,0,60,6,3,3,50.9,6,3,3,4,0,5.9,0,0,0,2,100,3.2,0,0,0,13.95,88.89,102.84,69,51,57.5,59,39,60.2,43,27,61.43,16,0,10,12,0,12,34,23,59.65,0,2,0,0,0,4,7563
