"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000083' target='_blank'>2018-10-27</a>,National League,EHCB,LHC,away,Regular Season,Antti Törmänen,Ville Peltonen,,0,7.75,57.42,34.83,60,2,4,-2,49.5,2,3,-1,4,0,6.6,0,0,0,2,50,3.9,0,1,-1,5.88,87.1,92.98,67,50,57.26,44,40,52.38,34,31,52.31,9,1,23,9,0,10,35,25,58.33,0,3,0,0,0,6,6226
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000074' target='_blank'>2018-10-26</a>,National League,EHCB,LHC,home,Regular Season,Antti Törmänen,Ville Peltonen,,0,0,48.11,51.89,60,1,2,-1,50,1,2,-1,3,0,6,0,0,0,2,100,4,0,0,0,2.56,90.48,93.04,79,39,66.95,58,31,65.17,39,21,65,19,0,21,10,0,8,29,24,54.72,0,2,0,0,0,4,6003
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000072' target='_blank'>2018-10-23</a>,National League,EHCB,ZSC,away,Regular Season,Antti Törmänen,Serge Aubin,,3,82.83,17.17,0,60,6,3,3,40.8,4,2,2,6,33.33,8.4,2,0,2,8,87.5,10.8,0,1,-1,20,91.43,111.43,42,74,36.21,32,53,37.65,26,35,42.62,6,0,10,16,2,21,25,43,36.76,0,8,0,0,0,16,8805
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000063' target='_blank'>2018-10-19</a>,National League,EHCB,HCL,home,Regular Season,Antti Törmänen,Greg Ireland,,3,31.03,19.44,49.53,60,3,2,1,41.9,3,1,2,5,0,9.7,0,0,0,5,80,8.4,0,1,-1,8.82,92,100.82,59,49,54.63,45,40,52.94,34,25,57.63,11,0,14,15,0,9,28,28,50,0,7,1,2,1,59,5938
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000094' target='_blank'>2018-10-16</a>,National League,EHCB,HCFG,away,Regular Season,Antti Törmänen,Mark French,,0,0,15.19,84.81,60,0,3,-3,46.4,0,2,-2,2,0,4,0,0,0,5,80,9.6,0,1,-1,0,89.47,89.47,60,45,57.14,49,38,56.32,30,20,60,17,2,11,17,1,7,19,36,34.55,0,9,0,0,0,18,5750
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000060' target='_blank'>2018-10-13</a>,National League,EHCB,EVZ,away,Regular Season,Antti Törmänen,Dan Tangnes,,0,13.64,62.14,24.22,60,2,4,-2,55.3,1,4,-3,1,100,0.7,1,0,1,2,100,4,0,0,0,5.26,85.19,90.45,67,54,55.37,54,40,57.45,38,27,58.46,16,0,13,13,0,14,31,28,52.54,0,3,0,0,0,6,6849
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000051' target='_blank'>2018-10-12</a>,National League,EHCB,GSHC,home,Regular Season,Antti Törmänen,Chris McSorley,,3,77.92,22.08,0,60,5,1,4,54.3,4,1,3,3,33.33,3.7,1,0,1,1,100,2,0,0,0,14.71,96.43,111.13,58,64,47.54,49,43,53.26,34,28,54.84,14,1,9,15,0,21,26,33,44.07,0,1,0,0,0,2,5562
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000044' target='_blank'>2018-10-06</a>,National League,EHCB,HCD,away,Regular Season,Antti Törmänen,Arno Del Curto,,3,84.33,15.67,0,60,7,3,4,41,6,3,3,7,14.29,15,1,0,1,2,100,4,0,0,0,16.67,91.89,108.56,66,54,55,57,40,58.76,42,37,53.16,13,2,9,3,0,14,32,33,49.23,0,2,0,0,0,4,4368
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000038' target='_blank'>2018-10-05</a>,National League,EHCB,SCRJ,home,Regular Season,Antti Törmänen,Jeff Tomlinson,,3,50.08,49.92,0,60,2,0,2,42.3,2,0,2,5,0,7.9,0,0,0,6,100,9.9,0,0,0,5.41,100,105.41,68,41,62.39,49,24,67.12,37,17,68.52,12,0,19,7,0,17,29,35,45.31,0,6,0,0,0,12,5495
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000035' target='_blank'>2018-10-02</a>,National League,EHCB,SCLT,away,Regular Season,Antti Törmänen,Heinz Ehlers,,3,60.03,37.19,2.78,60,5,3,2,48.1,3,0,3,7,28.57,9.1,2,1,1,3,33.33,2.9,0,2,-2,20,85.71,105.71,48,53,47.52,39,33,54.17,25,21,54.35,13,1,9,11,1,20,21,22,48.84,0,4,0,0,0,8,5494
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000026' target='_blank'>2018-09-29</a>,National League,EHCB,SCB,away,Regular Season,Antti Törmänen,Kari Jalonen,,3,72.03,27.97,0,60,5,2,3,52.3,3,1,2,3,66.67,4.5,2,0,2,2,50,3.2,0,1,-1,12.9,94.29,107.19,63,68,48.09,46,47,49.46,32,35,47.76,13,1,17,9,3,21,22,22,50,0,2,0,0,0,4,16522
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000019' target='_blank'>2018-09-28</a>,National League,EHCB,HCFG,home,Regular Season,Antti Törmänen,Mark French,,0,41.42,32.92,25.67,60,2,3,-1,45.5,2,3,-1,6,0,12,0,0,0,2,100,2.5,0,0,0,5.56,88,93.56,65,51,56.03,47,38,55.29,36,25,59.02,10,1,18,13,0,13,19,30,38.78,0,3,0,0,0,6,5710
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000013' target='_blank'>2018-09-25</a>,National League,EHCB,HCAP,away,Regular Season,Antti Törmänen,Luca Cereda,,3,85.11,14.89,0,60,5,1,4,50,4,1,3,4,25,8,1,0,1,1,100,2,0,0,0,15.62,96,111.62,65,57,53.28,48,37,56.47,32,25,56.14,14,2,17,12,0,20,23,30,43.4,0,3,0,0,0,6,4315
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000011' target='_blank'>2018-09-22</a>,National League,EHCB,LHC,away,Regular Season,Antti Törmänen,Ville Peltonen,,3,14.17,63.47,22.36,60,4,1,3,41.6,4,0,4,6,0,12,0,1,-1,4,100,6.4,0,0,0,7.69,96,103.69,54,61,46.96,45,47,48.91,28,25,52.83,17,0,9,22,0,14,14,27,34.15,0,4,0,0,0,8,6700
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000002' target='_blank'>2018-09-21</a>,National League,EHCB,GSHC,home,Regular Season,Antti Törmänen,Chris McSorley,,3,88,12,0,60,3,0,3,50.3,2,0,2,3,0,4.6,0,0,0,3,100,5.1,1,0,1,10.71,100,110.71,56,51,52.34,45,35,56.25,28,23,54.9,16,1,11,12,0,16,20,28,41.67,0,5,0,0,0,10,5393
